Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,EducationOrdinalEncoded,Relationship_InRelationship,Relationship_NotInRelationship,Relationship_Undefined,ChildrenHome,RegencyInMonths,TotalSpent,DealSeeker,BuyerType_CatalogueBuyer,BuyerType_MixedBuyer,BuyerType_StoreBuyer,BuyerType_WebBuyer,VisitedWebsiteRecently,AcceptedOffer
67369,81,1298,0,70,37,14,42,4,7,4,10,4,45,4,0,1,0,1,25,1461,1,0,0,1,0,1,1
58401,55,10,0,11,17,29,29,1,1,2,2,4,54,2,0,1,0,1,8,96,0,0,1,0,0,1,0
62307,94,87,13,34,10,6,10,1,4,0,4,5,62,2,0,1,0,1,10,160,0,0,1,0,0,1,0
43641,50,57,2,51,4,2,23,3,2,1,4,6,45,4,1,0,0,1,20,139,1,0,0,1,0,1,0
63841,64,635,15,100,20,7,131,1,9,3,9,6,46,4,0,1,0,1,20,908,0,0,1,0,0,1,0
46891,91,43,12,23,29,15,61,1,2,1,4,4,49,3,1,0,0,1,23,183,0,0,0,1,0,1,0
70091,11,964,34,137,15,0,11,2,5,2,10,8,45,4,1,0,0,1,21,1161,0,0,0,1,0,1,1
78075,72,572,8,259,34,35,80,1,3,5,5,1,42,5,1,0,0,0,8,988,0,0,1,0,0,1,0
59184,6,341,142,113,259,151,66,3,6,6,12,5,53,3,0,1,0,1,27,1072,1,0,0,1,0,1,0
54809,0,63,6,57,13,13,22,4,2,1,5,4,37,2,1,0,0,1,13,174,1,0,0,1,0,1,0
58113,66,221,104,169,102,78,84,3,9,2,8,7,55,2,1,0,0,1,23,758,1,0,0,0,1,1,0
51412,42,140,3,29,4,5,14,2,3,2,4,4,56,4,1,0,0,1,12,195,0,0,0,1,0,1,0
15287,60,1,2,8,4,3,13,2,1,1,2,7,35,2,0,1,0,1,26,31,0,0,0,1,0,1,1
66636,64,291,10,689,84,10,0,1,3,4,9,1,57,4,1,0,0,0,16,1084,0,0,0,1,0,1,0
50965,87,544,13,85,8,6,29,3,10,4,5,8,58,4,1,0,0,1,22,685,1,0,0,0,1,1,1
84618,96,684,100,801,21,66,0,1,6,9,10,2,49,5,1,0,0,0,13,1672,0,0,0,1,0,1,1
18351,1,1,12,9,0,14,7,1,2,0,3,7,24,2,1,0,0,0,14,43,0,0,0,1,0,1,0
40451,54,35,0,4,0,0,10,1,1,1,2,5,57,5,1,0,0,1,10,49,0,0,0,1,0,1,1
36317,53,87,3,25,3,2,13,2,3,0,4,7,49,2,1,0,0,1,19,133,0,0,0,1,0,1,0
42213,96,309,3,24,4,3,20,2,5,1,7,7,57,2,1,0,0,1,12,363,0,0,0,1,0,1,1
65748,58,172,73,93,95,78,34,2,2,4,10,1,59,2,1,0,0,1,20,545,0,0,0,1,0,1,0
77044,12,625,38,242,50,34,76,2,7,11,11,4,42,2,1,0,0,1,14,1065,0,0,1,0,0,1,1
74918,78,972,59,913,25,19,59,1,5,9,6,3,45,2,1,0,0,0,13,2047,0,1,0,0,0,1,1
56721,64,157,6,39,6,13,75,5,4,1,5,6,42,2,1,0,0,1,26,296,1,0,0,1,0,1,0
42160,26,48,9,45,3,15,20,4,2,1,4,6,39,2,0,1,0,1,18,140,1,0,0,1,0,1,1
61559,8,279,83,88,32,14,34,1,4,2,10,3,49,2,0,1,0,1,17,530,0,0,0,1,0,1,0
33629,49,132,0,16,0,0,4,5,3,1,4,9,51,5,1,0,0,1,28,152,1,0,0,1,0,1,0
68682,56,919,0,505,99,30,45,1,4,9,10,2,23,5,1,0,0,0,18,1598,0,0,0,1,0,1,0
34377,55,62,0,22,3,1,26,2,2,2,2,7,51,2,0,1,0,1,23,114,0,0,1,0,0,1,0
8940,25,1,45,3,4,6,42,3,3,1,3,8,28,1,0,1,0,1,28,101,1,0,1,0,0,1,0
26228,50,2,6,4,3,1,9,1,1,0,2,8,41,2,1,0,0,1,15,25,0,0,0,1,0,1,0
77297,84,408,61,109,48,122,41,1,5,7,9,4,57,3,0,1,0,0,23,789,0,0,0,1,0,1,1
40211,30,51,1,7,2,1,25,2,2,1,2,8,33,2,1,0,0,1,17,87,0,0,1,0,0,1,1
33438,81,62,1,16,3,2,6,4,2,1,4,5,56,5,0,1,0,1,15,90,1,0,0,1,0,1,0
75032,74,952,12,180,47,12,12,2,5,4,9,3,55,5,1,0,0,1,20,1215,0,0,0,1,0,1,0
61284,76,618,15,106,20,7,45,1,11,2,8,6,59,5,0,1,0,0,12,811,0,0,0,0,1,1,1
22518,36,11,7,12,2,2,27,2,2,1,2,5,28,2,1,0,0,1,26,61,0,0,1,0,0,1,1
54730,64,318,3,17,4,7,56,5,4,1,8,4,39,4,1,0,0,1,16,405,1,0,0,1,0,1,0
38452,62,56,0,14,0,0,2,3,3,0,3,7,59,4,1,0,0,1,9,72,1,0,1,0,0,1,0
44421,53,110,5,59,7,1,7,5,5,0,4,8,43,2,0,1,0,1,22,189,1,0,0,0,1,1,0
38197,86,23,0,11,2,1,3,1,1,0,3,5,28,5,1,0,0,1,18,40,0,0,0,1,0,1,0
41986,15,27,5,8,8,3,12,3,3,0,4,4,36,2,0,1,0,1,4,63,1,0,0,1,0,1,0
28427,67,18,3,19,3,3,6,2,2,0,3,8,31,2,1,0,0,1,21,52,0,0,0,1,0,1,0
37395,47,18,0,9,0,1,11,1,1,0,3,6,38,5,1,0,0,1,11,39,0,0,0,1,0,1,0
64722,47,303,0,280,60,147,15,4,8,2,11,6,43,2,1,0,0,1,7,805,1,0,0,1,0,1,0
55249,81,97,1,19,2,0,11,1,2,1,4,3,58,4,1,0,0,1,8,130,0,0,0,1,0,1,0
84906,98,997,15,414,99,30,76,1,5,6,12,2,42,2,1,0,0,0,20,1631,0,0,0,1,0,1,1
28691,56,5,4,13,8,0,4,1,1,0,3,8,25,2,1,0,0,1,20,34,0,0,0,1,0,1,0
44213,48,95,11,35,0,4,7,4,2,1,5,6,62,2,0,1,0,1,13,152,1,0,0,1,0,1,0
25707,18,1,6,2,3,6,3,1,1,0,3,7,30,1,0,1,0,1,11,21,0,0,0,1,0,1,0
59062,74,46,1,12,3,0,9,2,2,0,3,4,47,5,1,0,0,1,21,71,0,0,0,1,0,1,0
76624,68,411,106,147,54,115,66,1,5,10,7,1,52,2,0,1,0,1,7,899,0,1,0,0,0,1,1
66000,36,244,51,270,101,0,45,1,1,3,5,1,67,4,1,0,0,0,8,711,0,0,0,1,0,1,0
27683,90,152,9,121,12,12,45,4,6,2,4,8,36,5,1,0,0,1,32,351,1,0,0,0,1,1,0
1730,65,1,1,3,1,1,1,15,0,0,0,20,43,2,0,1,0,0,7,8,1,0,1,0,0,1,0
7500,63,10,17,18,8,26,40,4,3,2,2,9,22,1,0,1,0,1,33,119,1,0,0,0,1,1,0
40521,82,12,0,5,0,0,4,1,0,1,2,5,46,2,1,0,0,1,20,21,0,0,0,1,0,1,0
20427,63,5,0,4,0,0,1,1,1,0,2,8,41,5,1,0,0,1,9,10,0,0,0,1,0,1,0
65106,55,790,19,133,12,0,19,3,8,3,13,6,39,2,1,0,0,1,7,973,1,0,0,1,0,1,1
69969,64,882,29,514,38,29,44,1,4,2,6,3,49,5,1,0,0,0,16,1536,0,0,0,1,0,1,1
67433,51,615,28,259,12,48,30,4,6,5,13,4,62,2,1,0,0,1,17,992,1,0,0,1,0,1,1
77766,97,1004,59,265,115,59,27,2,11,10,11,6,47,5,1,0,0,1,22,1529,0,0,1,0,0,1,1
74716,92,133,27,421,13,195,71,2,7,3,5,4,42,2,1,0,0,1,12,860,0,0,0,0,1,1,0
68118,51,595,23,123,10,23,154,2,8,9,4,6,51,2,0,1,0,1,14,928,0,1,0,0,0,1,0
55158,72,293,0,87,4,11,23,4,7,2,5,7,44,5,1,0,0,1,29,418,1,0,0,0,1,1,1
62972,39,313,15,47,20,0,192,2,7,4,3,6,59,3,1,0,0,1,33,587,0,0,0,0,1,1,1
74190,49,151,81,86,168,91,64,2,4,2,11,2,39,2,1,0,0,1,1,641,0,0,0,1,0,1,0
39356,21,15,0,2,0,0,6,1,1,0,2,6,38,2,1,0,0,1,9,23,0,0,0,1,0,1,1
76653,91,736,63,946,219,189,126,1,4,7,11,2,45,2,1,0,0,0,16,2279,0,0,0,1,0,1,1
35860,37,15,0,8,4,2,20,2,1,1,2,5,41,5,0,1,0,1,7,49,0,0,0,1,0,1,1
90687,98,982,17,672,23,34,51,1,6,2,8,2,31,5,0,1,0,0,19,1779,0,0,0,1,0,1,1
73450,85,1142,51,415,90,69,37,1,7,8,11,3,32,4,1,0,0,0,19,1804,0,0,0,1,0,1,1
31454,40,28,0,11,0,0,9,3,2,0,3,8,54,2,1,0,0,1,18,48,1,0,0,1,0,1,0
47139,2,46,0,12,0,2,23,2,2,1,2,7,62,2,0,1,0,1,7,83,0,0,1,0,0,1,1
83829,78,897,161,430,186,161,27,0,4,7,6,1,39,2,0,1,0,0,16,1862,0,1,0,0,0,1,1
53378,41,489,6,152,8,6,132,10,9,4,6,8,51,5,1,0,0,1,27,793,1,0,0,0,1,1,1
19656,94,25,4,9,6,8,32,3,2,1,3,7,44,2,1,0,0,1,17,84,1,0,0,1,0,1,0
45579,10,145,1,33,2,1,1,1,4,1,4,6,66,5,1,0,0,1,16,183,0,0,1,0,0,1,0
85485,73,630,26,611,44,18,54,1,6,6,6,2,56,3,0,1,0,0,6,1383,0,0,1,0,0,1,0
55956,22,760,38,104,50,9,38,2,7,3,4,4,70,2,1,0,0,0,6,999,0,0,0,0,1,1,1
64191,30,420,15,186,151,38,15,3,5,3,13,3,51,4,0,1,0,1,23,825,1,0,0,1,0,1,0
38808,21,125,17,52,3,19,30,4,5,1,4,8,42,2,0,1,0,1,28,246,1,0,0,0,1,1,1
57183,51,464,5,64,7,0,70,8,9,1,7,8,48,4,1,0,0,1,21,610,1,0,0,0,1,1,0
23748,97,6,6,29,12,15,8,3,2,1,3,8,46,4,0,1,0,1,25,76,1,0,0,1,0,1,0
66303,56,1090,12,96,16,12,60,4,3,4,11,8,43,2,1,0,0,1,22,1286,1,0,0,1,0,1,1
37368,4,3,2,11,2,2,10,1,1,0,2,6,39,4,1,0,0,1,12,30,0,0,0,1,0,1,1
40800,77,24,0,27,8,30,10,2,3,0,3,7,50,2,1,0,0,1,24,99,0,0,1,0,0,1,0
71847,95,737,21,106,55,63,210,0,6,7,9,3,36,2,0,1,0,0,27,1192,0,0,0,1,0,1,1
46149,36,254,6,71,4,0,27,5,5,1,7,5,39,2,1,0,0,1,13,362,1,0,0,1,0,1,0
78687,13,817,185,687,145,55,241,1,4,6,8,2,31,2,1,0,0,0,27,2130,0,0,0,1,0,1,1
49118,90,620,54,239,99,98,119,2,9,7,10,7,43,3,0,1,0,0,28,1229,0,0,0,1,0,1,1
37633,49,13,4,20,0,0,1,2,1,0,3,9,57,5,1,0,0,1,27,38,0,0,0,1,0,1,0
39767,18,113,61,204,34,26,47,2,7,1,7,8,63,4,1,0,0,0,17,485,0,0,1,0,0,1,0
26997,89,7,23,78,133,49,144,2,4,2,5,7,63,1,1,0,0,0,31,434,0,0,0,1,0,1,0
33986,43,16,2,18,2,1,5,1,1,0,3,7,44,2,0,1,0,1,21,44,0,0,0,1,0,1,0
57091,82,462,0,24,6,0,4,2,9,2,5,7,42,5,1,0,0,1,25,496,0,0,0,0,1,1,1
46831,84,22,2,10,6,4,34,2,1,2,2,4,45,3,1,0,0,1,17,78,0,0,1,0,0,1,0
83151,80,968,147,842,137,42,210,1,5,7,10,2,42,4,1,0,0,0,15,2346,0,0,0,1,0,1,1
52531,68,283,112,151,51,72,125,2,7,2,10,6,43,2,1,0,0,0,24,794,0,0,0,1,0,1,0
15759,12,1,2,5,6,0,3,1,1,0,2,7,58,2,1,0,0,0,19,17,0,0,0,1,0,1,0
22804,75,14,1,7,2,1,1,1,2,0,2,9,43,2,0,1,0,1,17,26,0,0,1,0,0,1,0
43050,10,30,5,24,6,3,8,2,2,0,4,5,41,3,1,0,0,1,9,76,0,0,0,1,0,1,0
42997,91,4,0,5,0,1,5,1,1,0,2,7,37,5,0,1,0,1,17,15,0,0,0,1,0,1,0
48918,21,52,0,9,0,0,1,2,1,0,4,4,51,5,0,1,0,1,1,62,0,0,0,1,0,1,0
60033,28,62,1,57,19,11,48,2,2,1,5,2,60,4,1,0,0,1,9,198,0,0,0,1,0,1,0
34043,97,20,2,14,3,0,10,1,2,0,2,9,36,5,1,0,0,1,14,49,0,0,1,0,0,1,0
57811,49,545,7,114,37,21,78,5,7,2,11,5,48,2,1,0,0,1,18,802,1,0,0,1,0,1,1
78569,14,558,79,622,207,175,95,1,4,6,4,1,68,2,1,0,0,0,10,1736,0,1,0,0,0,1,1
7500,5,6,5,4,13,4,25,4,2,1,3,6,36,2,0,1,0,1,24,57,1,0,0,1,0,1,0
157733,37,39,1,9,2,0,8,0,1,0,1,1,43,4,1,0,0,1,21,59,0,0,1,0,0,1,0
94384,62,1111,24,790,160,45,172,0,5,8,5,2,61,2,1,0,0,0,21,2302,0,1,0,0,0,1,1
23148,83,4,6,8,6,3,10,1,2,0,3,7,29,3,1,0,0,0,10,37,0,0,0,1,0,1,0
44267,48,183,5,65,3,5,49,5,5,2,4,9,44,2,0,1,0,1,22,310,1,0,0,0,1,1,0
71626,94,546,72,376,94,145,72,1,5,5,8,3,35,2,1,0,0,0,35,1305,0,0,0,1,0,1,1
60894,61,606,7,155,10,0,54,5,10,3,8,7,48,2,1,0,0,1,18,832,1,0,0,0,1,1,0
50200,70,266,6,51,8,6,64,6,7,1,5,8,38,2,1,0,0,1,22,401,1,0,0,0,1,1,0
81051,43,1142,29,249,38,29,14,1,5,5,12,2,49,5,1,0,0,0,7,1501,0,0,0,1,0,1,1
65169,23,1074,0,69,0,0,46,1,10,4,13,6,32,2,1,0,0,0,11,1189,0,0,0,1,0,1,1
59868,37,771,51,154,54,10,154,7,11,2,12,6,42,2,1,0,0,1,17,1194,1,0,0,1,0,1,0
65695,50,371,32,189,0,58,6,2,5,4,10,4,54,5,1,0,0,1,11,656,0,0,0,1,0,1,0
64857,78,556,14,717,210,0,43,1,7,5,10,4,58,4,0,1,0,0,25,1540,0,0,0,1,0,1,0
45143,74,202,5,74,11,5,14,3,6,1,5,7,49,4,1,0,0,1,16,311,1,0,0,0,1,1,0
74805,14,209,162,209,41,162,37,5,4,7,10,2,59,3,1,0,0,1,18,820,1,0,0,1,0,1,0
59060,77,35,40,111,36,40,12,3,3,1,7,4,25,3,1,0,0,1,2,274,1,0,0,1,0,1,0
27238,39,37,0,17,0,0,3,3,3,0,3,9,52,5,0,1,0,1,20,57,1,0,1,0,0,1,0
47009,89,171,45,73,59,10,90,4,3,2,8,4,49,2,1,0,0,1,23,448,1,0,0,1,0,1,0
46094,62,12,2,20,3,2,5,1,1,0,3,7,41,3,1,0,0,1,3,44,0,0,0,1,0,1,0
40321,59,44,4,21,6,0,27,2,3,0,3,7,42,2,1,0,0,1,17,102,0,0,1,0,0,1,0
37235,68,20,2,9,4,6,20,1,1,1,2,4,30,2,1,0,0,1,12,61,0,0,0,1,0,1,0
81843,13,779,86,537,34,69,138,1,5,9,12,3,54,4,1,0,0,0,20,1643,0,0,0,1,0,1,0
46692,37,170,6,97,24,12,88,3,6,1,5,6,56,4,1,0,0,1,19,397,1,0,0,0,1,1,0
77382,36,491,48,231,112,105,134,2,5,7,12,1,46,2,1,0,0,1,6,1121,0,0,0,1,0,1,1
37774,28,173,8,107,7,2,176,4,7,2,3,9,37,2,0,1,0,1,33,473,1,0,0,0,1,1,1
18393,2,7,10,13,16,0,4,2,3,0,3,8,40,1,1,0,0,1,9,50,0,0,1,0,0,1,0
72828,17,1205,0,235,19,14,205,6,6,3,13,7,52,4,1,0,0,1,22,1678,1,0,0,1,0,1,0
24711,86,10,7,25,6,3,7,1,3,0,3,7,32,2,1,0,0,0,8,58,0,0,1,0,0,1,0
45503,54,97,4,44,6,1,18,1,3,1,4,5,39,5,1,0,0,1,15,170,0,0,0,1,0,1,0
6560,2,67,11,26,4,3,262,0,1,0,1,17,32,4,0,1,0,0,12,373,0,0,1,0,0,1,0
71604,3,345,53,528,98,75,97,1,8,3,5,4,69,5,1,0,0,0,13,1196,0,0,0,0,1,1,1
27244,84,6,5,17,3,24,46,2,2,2,2,7,35,2,1,0,0,1,6,101,0,0,1,0,0,1,0
48752,8,73,57,100,71,15,0,5,6,1,5,9,45,2,1,0,0,1,24,316,1,0,0,0,1,1,1
71434,4,711,36,217,172,96,168,3,7,4,7,4,52,2,1,0,0,1,15,1400,1,0,1,0,0,1,1
90842,57,774,70,118,182,187,93,1,4,9,13,1,66,2,0,1,0,0,17,1424,0,0,0,1,0,1,0
88097,24,163,0,480,0,126,75,1,6,5,8,9,36,4,1,0,0,1,28,844,0,0,0,1,0,1,1
51948,51,82,33,54,71,30,41,2,5,2,4,5,39,2,1,0,0,1,15,311,0,0,0,0,1,1,0
71853,29,358,108,413,141,97,32,1,2,8,6,1,32,2,1,0,0,0,17,1149,0,1,0,0,0,1,0
35876,13,66,2,40,4,3,14,1,3,1,3,6,31,4,1,0,0,0,8,129,0,0,1,0,0,1,0
40049,23,13,6,7,0,3,3,1,1,0,3,6,62,2,0,1,0,1,14,32,0,0,0,1,0,1,0
39660,36,139,13,78,20,13,36,3,7,1,3,9,32,2,0,1,0,1,28,299,1,0,0,0,1,1,1
50127,88,274,0,21,4,6,15,1,5,1,6,6,52,2,1,0,0,1,7,320,0,0,0,1,0,1,1
43263,2,262,6,61,0,10,102,3,5,2,6,5,37,4,1,0,0,1,25,441,1,0,0,1,0,1,0
62845,3,1099,0,45,0,0,34,11,3,4,10,8,65,4,1,0,0,1,35,1178,1,0,0,1,0,1,1
18929,15,32,0,8,23,4,18,1,1,0,4,6,24,2,1,0,0,0,22,85,0,0,0,1,0,1,0
24367,58,2,4,2,0,11,5,1,1,0,2,9,32,1,0,1,0,1,21,24,0,0,0,1,0,1,0
33249,11,6,10,21,19,14,42,2,2,1,3,6,39,2,0,1,0,1,22,112,0,0,0,1,0,1,0
26887,27,6,7,4,3,4,6,1,1,0,3,6,55,3,1,0,0,1,15,30,0,0,0,1,0,1,0
50150,32,135,46,92,65,61,11,2,5,2,7,5,31,5,1,0,0,0,18,410,0,0,0,1,0,1,0
62061,12,641,7,84,0,30,38,3,10,4,7,6,38,2,1,0,0,1,16,800,1,0,0,0,1,1,1
85696,88,714,76,395,116,0,12,1,4,6,9,1,52,5,0,1,0,0,22,1313,0,0,0,1,0,1,1
76542,91,794,73,573,0,29,14,1,4,8,10,2,58,5,1,0,0,0,21,1483,0,0,0,1,0,1,0
70515,12,420,0,452,182,64,140,1,6,6,4,2,21,2,0,1,0,0,14,1258,0,0,1,0,0,1,1
18227,21,1,2,7,4,3,11,1,0,1,2,8,27,2,1,0,0,1,28,28,0,0,0,1,0,1,0
69139,23,86,12,75,33,15,6,1,4,1,5,4,49,2,1,0,0,1,11,227,0,0,0,1,0,1,0
69109,10,823,25,459,124,29,95,1,6,6,7,4,32,2,1,0,0,0,27,1555,0,0,0,1,0,1,1
69627,35,231,161,215,171,30,53,2,8,2,11,5,52,2,0,1,0,1,21,861,0,0,0,1,0,1,0
38136,69,8,15,27,0,20,33,2,3,1,2,8,36,2,1,0,0,1,20,103,0,0,0,0,1,1,1
62159,68,182,17,259,77,70,29,1,6,2,10,4,68,5,0,1,0,0,8,634,0,0,0,1,0,1,0
80695,85,557,129,984,193,37,18,1,5,8,5,2,51,2,0,1,0,0,12,1918,0,1,0,0,0,1,0
33316,34,79,1,31,4,4,12,3,2,1,4,6,43,4,0,1,0,1,20,131,1,0,0,1,0,1,0
58554,55,368,24,68,38,0,88,6,8,2,6,7,46,2,1,0,0,1,27,586,1,0,0,0,1,1,0
17256,10,6,4,14,8,8,22,2,2,1,2,8,22,1,1,0,0,1,13,62,0,0,1,0,0,1,1
53034,30,160,15,196,15,11,50,8,6,1,7,8,40,2,0,1,0,1,19,447,1,0,0,1,0,1,0
52203,36,488,21,238,56,108,28,1,8,7,11,6,64,3,1,0,0,0,29,939,0,0,0,1,0,1,0
59601,14,691,7,69,0,7,23,4,2,2,7,8,37,3,0,1,0,1,17,797,1,0,0,1,0,1,1
75154,79,543,10,205,160,143,82,1,6,3,6,3,56,4,0,1,0,1,32,1143,0,0,1,0,0,1,1
47025,52,254,7,108,20,0,26,3,6,3,5,6,38,2,0,1,0,1,17,415,1,0,0,0,1,1,0
37971,97,5,4,10,2,2,7,1,1,0,3,8,41,2,1,0,0,1,13,30,0,0,0,1,0,1,0
41335,24,112,19,21,16,14,5,3,4,1,4,7,46,4,0,1,0,1,12,187,1,0,1,0,0,1,0
67267,0,134,11,59,15,2,30,1,3,2,5,2,56,2,1,0,0,1,7,251,0,0,0,1,0,1,0
57338,96,143,6,52,11,8,17,2,4,1,5,5,39,2,0,1,0,1,8,237,0,0,0,1,0,1,0
50523,89,51,4,24,4,7,1,2,2,0,4,6,54,3,1,0,0,1,12,91,0,0,0,1,0,1,0
35791,94,27,0,5,0,0,3,2,1,0,3,8,49,4,0,1,0,1,19,35,0,0,0,1,0,1,0
50611,98,459,0,24,6,0,4,6,4,5,7,6,54,5,0,1,0,1,32,493,1,0,0,1,0,1,1
56242,72,689,8,167,11,8,88,5,8,4,11,6,45,5,1,0,0,1,22,971,1,0,0,1,0,1,0
48904,1,283,10,38,0,13,27,4,7,2,4,8,54,2,0,1,0,1,34,371,1,0,0,0,1,1,0
56243,26,347,0,35,4,3,7,6,4,2,8,5,39,2,0,1,0,1,12,396,1,0,0,1,0,1,0
21355,5,5,13,14,0,5,31,2,2,1,2,6,29,2,1,0,0,1,16,68,0,0,1,0,0,1,1
57420,22,280,0,18,0,0,24,3,5,1,6,7,43,4,1,0,0,1,18,322,1,0,0,1,0,1,1
50943,39,187,5,65,26,20,14,2,4,2,6,5,44,4,1,0,0,1,24,317,0,0,0,1,0,1,0
46390,56,95,14,64,2,9,38,1,4,2,3,7,59,4,0,1,0,1,8,222,0,0,0,0,1,1,0
54342,74,84,10,34,11,10,28,4,3,1,4,6,58,3,1,0,0,1,22,177,1,0,0,1,0,1,0
52028,87,19,4,12,2,2,6,1,1,0,3,5,56,2,1,0,0,1,33,45,0,0,0,1,0,1,0
46805,49,5,1,9,2,0,4,1,1,0,2,7,50,3,0,1,0,1,1,21,0,0,0,1,0,1,0
20895,24,18,3,17,3,0,4,1,2,0,3,9,41,2,1,0,0,1,30,45,0,0,0,1,0,1,0
92344,9,992,24,694,51,19,119,0,5,10,5,1,66,2,1,0,0,0,11,1899,0,1,0,0,0,1,1
55212,17,25,1,13,0,0,3,1,1,0,3,7,42,5,1,0,0,1,11,42,0,0,0,1,0,1,0
26907,10,9,1,7,0,3,2,2,1,0,3,7,38,3,1,0,0,1,16,22,0,0,0,1,0,1,0
44964,35,19,1,17,2,0,2,1,1,0,3,8,34,2,1,0,0,1,24,41,0,0,0,1,0,1,0
75507,56,709,93,374,104,80,80,1,8,6,6,3,35,2,1,0,0,0,11,1440,0,0,0,0,1,1,0
53761,7,158,0,76,13,7,71,6,4,4,3,5,42,4,1,0,0,1,13,325,1,0,1,0,0,1,0
22682,51,10,14,29,4,2,36,3,2,1,4,4,41,2,1,0,0,1,21,95,1,0,0,1,0,1,0
38887,17,25,1,13,0,0,3,1,1,0,3,7,42,5,1,0,0,1,11,42,0,0,0,1,0,1,0
41658,30,8,4,12,15,4,29,2,1,1,2,4,39,3,0,1,0,1,27,72,0,0,0,1,0,1,0
29791,21,14,0,6,0,0,0,2,2,0,3,5,42,5,1,0,0,1,7,20,0,0,0,1,0,1,0
63915,2,622,7,115,30,0,15,2,6,3,12,5,58,4,1,0,0,1,17,789,0,0,0,1,0,1,0
39996,85,11,0,3,0,0,1,1,1,0,2,6,40,2,0,1,0,1,7,15,0,0,0,1,0,1,0
26759,65,25,3,16,8,5,2,2,2,1,3,6,42,2,0,1,0,1,6,59,0,0,0,1,0,1,0
63841,64,635,15,100,20,7,131,1,9,3,9,6,46,4,0,1,0,1,20,908,0,0,1,0,0,1,0
51039,11,100,64,79,65,0,109,2,6,2,4,7,45,5,1,0,0,1,26,417,0,0,0,0,1,1,0
60544,92,201,2,43,3,5,35,4,5,1,5,6,53,2,1,0,0,1,28,289,1,0,1,0,0,1,0
65685,54,642,14,49,0,7,57,1,9,2,9,5,42,2,1,0,0,1,9,769,0,0,1,0,0,1,0
37716,4,97,1,41,6,2,41,2,4,1,3,7,61,2,1,0,0,1,8,188,0,0,0,0,1,1,0
36864,53,204,5,39,17,0,89,3,5,2,4,8,57,2,0,1,0,1,28,354,1,0,0,0,1,1,1
44511,39,513,7,133,46,14,14,6,8,4,8,8,44,4,1,0,0,1,24,727,1,0,1,0,0,1,0
36947,49,88,3,21,4,1,29,4,3,0,4,9,47,5,1,0,0,1,29,146,1,0,0,1,0,1,0
47352,70,172,12,112,8,0,15,4,6,1,5,7,63,4,1,0,0,1,14,319,1,0,0,0,1,1,0
67087,40,329,35,222,130,35,43,2,7,5,8,4,61,4,1,0,0,1,12,794,0,0,0,1,0,1,0
57045,40,296,13,104,11,13,17,3,4,2,9,3,64,2,1,0,0,1,28,454,1,0,0,1,0,1,0
36957,43,100,2,16,2,1,31,4,3,2,2,9,61,5,0,1,0,1,30,152,1,0,0,0,1,1,1
69389,17,422,7,238,69,46,15,1,7,2,12,4,37,5,1,0,0,1,27,797,0,0,0,1,0,1,0
80134,40,1218,16,272,104,0,80,2,5,3,6,6,42,2,1,0,0,1,19,1690,0,0,0,1,0,1,1
43142,84,5,1,7,2,1,4,1,1,0,2,7,45,4,1,0,0,1,10,20,0,0,0,1,0,1,0
80589,25,507,93,520,242,40,26,1,5,10,5,1,70,2,1,0,0,0,11,1428,0,1,0,0,0,1,1
34412,62,52,12,50,4,36,55,3,5,0,3,9,24,2,0,1,0,1,22,209,1,0,0,0,1,1,0
57537,83,191,56,139,51,8,100,4,4,3,8,4,35,2,0,1,0,1,15,545,1,0,0,1,0,1,0
22634,47,2,23,11,8,6,46,1,2,1,2,8,48,1,1,0,0,0,23,96,0,0,1,0,0,1,0
51315,45,68,28,39,16,30,41,1,2,2,5,2,66,2,1,0,0,0,10,222,0,0,0,1,0,1,0
36026,34,20,4,10,6,4,17,2,2,0,3,6,42,2,1,0,0,1,9,61,0,0,0,1,0,1,0
24639,3,20,3,16,0,4,1,3,2,0,4,6,41,2,1,0,0,1,11,44,1,0,0,1,0,1,0
34578,1,7,0,1,0,0,0,1,1,0,2,6,42,5,1,0,0,1,2,8,0,0,0,1,0,1,0
65704,18,279,172,74,38,8,246,1,2,10,10,1,42,3,0,1,0,0,14,817,0,0,1,0,0,1,0
63810,45,977,12,253,16,12,101,4,4,3,12,8,48,2,0,1,0,1,25,1371,1,0,0,1,0,1,1
54132,81,30,1,8,0,0,3,1,1,0,3,7,45,5,1,0,0,1,10,42,0,0,0,1,0,1,0
18690,77,6,1,7,23,4,19,1,1,1,2,8,55,2,1,0,0,0,24,60,0,0,0,1,0,1,0
28164,23,3,18,26,11,8,12,3,2,0,4,7,44,2,1,0,0,1,21,78,1,0,0,1,0,1,0
34596,48,14,0,2,0,0,7,1,1,0,2,8,40,5,1,0,0,1,20,23,0,0,0,1,0,1,0
43269,61,10,1,7,0,0,1,1,1,0,2,8,42,5,1,0,0,1,15,19,0,0,0,1,0,1,0
38741,60,7,10,17,8,6,13,2,2,0,3,7,56,3,0,1,0,1,9,61,0,0,0,1,0,1,0
31907,75,33,87,64,175,16,74,1,6,1,6,7,42,2,0,1,0,0,21,449,0,0,1,0,0,1,0
